Apr 11 04:02:20.010 INFO SONY_PS2: dats/SONY_PS2/Sony - PlayStation 2 - BIOS Datfile (107) (2019-11-25).dat, path: dats/SONY_PS2/Sony - PlayStation 2 - BIOS Datfile (107) (2019-11-25).dat, platform_id: SONY_PS2
Apr 11 04:02:27.613 INFO NINTENDO_NES: dats/NINTENDO_NES/Nintendo Famicom & Entertainment System - Games - [NES] (TOSEC-v2020-07-12_CM).dat, path: dats/NINTENDO_NES/Nintendo Famicom & Entertainment System - Games - [NES] (TOSEC-v2020-07-12_CM).dat, platform_id: NINTENDO_NES
Apr 11 04:02:27.983 INFO NINTENDO_NES: dats/NINTENDO_NES/Nintendo Famicom & Entertainment System - Demos - [NES] (TOSEC-v2011-02-22_CM).dat, path: dats/NINTENDO_NES/Nintendo Famicom & Entertainment System - Demos - [NES] (TOSEC-v2011-02-22_CM).dat, platform_id: NINTENDO_NES
Apr 11 04:02:27.991 INFO NINTENDO_NES: dats/NINTENDO_NES/Nintendo Famicom & Entertainment System - Educational (TOSEC-v2011-02-22_CM).dat, path: dats/NINTENDO_NES/Nintendo Famicom & Entertainment System - Educational (TOSEC-v2011-02-22_CM).dat, platform_id: NINTENDO_NES
Apr 11 04:02:27.994 INFO NINTENDO_FDS: dats/NINTENDO_FDS/Nintendo - Family Computer Disk System (FDSStickRAW) (20210111-132854).dat, path: dats/NINTENDO_FDS/Nintendo - Family Computer Disk System (FDSStickRAW) (20210111-132854).dat, platform_id: NINTENDO_FDS
Apr 11 04:02:28.009 INFO NINTENDO_FDS: dats/NINTENDO_FDS/Nintendo Famicom Disk System - Games (TOSEC-v2018-03-08_CM).dat, path: dats/NINTENDO_FDS/Nintendo Famicom Disk System - Games (TOSEC-v2018-03-08_CM).dat, platform_id: NINTENDO_FDS
Apr 11 04:02:28.033 INFO NINTENDO_FDS: dats/NINTENDO_FDS/Nintendo - Family Computer Disk System (QD) (20210111-132854).dat, path: dats/NINTENDO_FDS/Nintendo - Family Computer Disk System (QD) (20210111-132854).dat, platform_id: NINTENDO_FDS
Apr 11 04:02:28.045 INFO NINTENDO_FDS: dats/NINTENDO_FDS/Nintendo - Family Computer Disk System (FDS) (20210111-132854).dat, path: dats/NINTENDO_FDS/Nintendo - Family Computer Disk System (FDS) (20210111-132854).dat, platform_id: NINTENDO_FDS
Apr 11 04:02:28.056 INFO NINTENDO_FDS: dats/NINTENDO_FDS/Nintendo Famicom Disk System - Coverdisks (TOSEC-v2018-03-08_CM).dat, path: dats/NINTENDO_FDS/Nintendo Famicom Disk System - Coverdisks (TOSEC-v2018-03-08_CM).dat, platform_id: NINTENDO_FDS
Apr 11 04:02:28.056 INFO NINTENDO_FDS: dats/NINTENDO_FDS/Nintendo Famicom Disk System - Educational (TOSEC-v2018-03-08_CM).dat, path: dats/NINTENDO_FDS/Nintendo Famicom Disk System - Educational (TOSEC-v2018-03-08_CM).dat, platform_id: NINTENDO_FDS
Apr 11 04:02:28.057 INFO NINTENDO_FDS: dats/NINTENDO_FDS/Nintendo - Family Computer Disk System (FDSStickBIN) (20210111-132854).dat, path: dats/NINTENDO_FDS/Nintendo - Family Computer Disk System (FDSStickBIN) (20210111-132854).dat, platform_id: NINTENDO_FDS
Apr 11 04:02:28.057 INFO NINTENDO_FDS: dats/NINTENDO_FDS/Nintendo Famicom Disk System - Demos (TOSEC-v2018-03-08_CM).dat, path: dats/NINTENDO_FDS/Nintendo Famicom Disk System - Demos (TOSEC-v2018-03-08_CM).dat, platform_id: NINTENDO_FDS
Apr 11 04:02:28.057 INFO NINTENDO_FDS: dats/NINTENDO_FDS/Nintendo Famicom Disk System - Applications (TOSEC-v2018-03-08_CM).dat, path: dats/NINTENDO_FDS/Nintendo Famicom Disk System - Applications (TOSEC-v2018-03-08_CM).dat, platform_id: NINTENDO_FDS
Apr 11 04:02:28.057 INFO NINTENDO_FDS: dats/NINTENDO_FDS/Nintendo Famicom Disk System - Firmware (TOSEC-v2014-04-23_CM).dat, path: dats/NINTENDO_FDS/Nintendo Famicom Disk System - Firmware (TOSEC-v2014-04-23_CM).dat, platform_id: NINTENDO_FDS
Apr 11 04:02:28.153 INFO NINTENDO_WII: dats/NINTENDO_WII/Nintendo_-_Wii_-_NKit_ISO_(3631)_(20210327_222429).dat, path: dats/NINTENDO_WII/Nintendo_-_Wii_-_NKit_ISO_(3631)_(20210327_222429).dat, platform_id: NINTENDO_WII
Apr 11 04:02:28.352 INFO NINTENDO_WII: dats/NINTENDO_WII/Nintendo_-_Wii_-_NASOS_(3604)_(20200304_221125).dat, path: dats/NINTENDO_WII/Nintendo_-_Wii_-_NASOS_(3604)_(20200304_221125).dat, platform_id: NINTENDO_WII
Apr 11 04:02:28.487 INFO NINTENDO_WII: dats/NINTENDO_WII/Nintendo - Wii (Digital) (Split DLC) (WAD) (20190825-031431).dat, path: dats/NINTENDO_WII/Nintendo - Wii (Digital) (Split DLC) (WAD) (20190825-031431).dat, platform_id: NINTENDO_WII
Apr 11 04:02:28.721 INFO NINTENDO_WII: dats/NINTENDO_WII/Nintendo_-_Wii_-_NKit_GCZ_(3631)_(20210327_221202).dat, path: dats/NINTENDO_WII/Nintendo_-_Wii_-_NKit_GCZ_(3631)_(20210327_221202).dat, platform_id: NINTENDO_WII
Apr 11 04:02:28.920 INFO NINTENDO_WII: dats/NINTENDO_WII/Nintendo_-_Wii_-_nNASOS_(3604)_(20200304_222133).dat, path: dats/NINTENDO_WII/Nintendo_-_Wii_-_nNASOS_(3604)_(20200304_222133).dat, platform_id: NINTENDO_WII
Apr 11 04:02:29.071 INFO NINTENDO_WII: dats/NINTENDO_WII/Nintendo - Wii - Datfile (3631) (2021-04-07 01-46-44).dat, path: dats/NINTENDO_WII/Nintendo - Wii - Datfile (3631) (2021-04-07 01-46-44).dat, platform_id: NINTENDO_WII
Apr 11 04:02:29.235 INFO NINTENDO_WII: dats/NINTENDO_WII/Nintendo - Wii (Digital) (WAD) (20210224-164223).dat, path: dats/NINTENDO_WII/Nintendo - Wii (Digital) (WAD) (20210224-164223).dat, platform_id: NINTENDO_WII
Apr 11 04:02:29.339 INFO SEGA_CD: dats/SEGA_CD/Sega Mega-CD & Sega CD - CD - Applications (TOSEC-v2014-07-01_CM).dat, path: dats/SEGA_CD/Sega Mega-CD & Sega CD - CD - Applications (TOSEC-v2014-07-01_CM).dat, platform_id: SEGA_CD
Apr 11 04:02:29.339 INFO SEGA_CD: dats/SEGA_CD/Sega Mega-CD & Sega CD - CD - Educational - [ISO] (TOSEC-v2014-07-01_CM).dat, path: dats/SEGA_CD/Sega Mega-CD & Sega CD - CD - Educational - [ISO] (TOSEC-v2014-07-01_CM).dat, platform_id: SEGA_CD
Apr 11 04:02:29.343 INFO SEGA_CD: dats/SEGA_CD/Sega Mega-CD & Sega CD - CD - Samplers - [ISO] (TOSEC-v2014-07-01_CM).dat, path: dats/SEGA_CD/Sega Mega-CD & Sega CD - CD - Samplers - [ISO] (TOSEC-v2014-07-01_CM).dat, platform_id: SEGA_CD
Apr 11 04:02:29.396 INFO SEGA_CD: dats/SEGA_CD/Sega Mega-CD & Sega CD - CD - Games - [ISO] (TOSEC-v2013-04-10_CM).dat, path: dats/SEGA_CD/Sega Mega-CD & Sega CD - CD - Games - [ISO] (TOSEC-v2013-04-10_CM).dat, platform_id: SEGA_CD
Apr 11 04:02:29.465 INFO SEGA_CD: dats/SEGA_CD/Sega Mega-CD & Sega CD - CD - Games - [IMG] (TOSEC-v2014-07-01_CM).dat, path: dats/SEGA_CD/Sega Mega-CD & Sega CD - CD - Games - [IMG] (TOSEC-v2014-07-01_CM).dat, platform_id: SEGA_CD
Apr 11 04:02:29.486 INFO SEGA_CD: dats/SEGA_CD/Sega Mega-CD & Sega CD - CD - Educational - [IMG] (TOSEC-v2013-04-10_CM).dat, path: dats/SEGA_CD/Sega Mega-CD & Sega CD - CD - Educational - [IMG] (TOSEC-v2013-04-10_CM).dat, platform_id: SEGA_CD
Apr 11 04:02:29.487 INFO SEGA_CD: dats/SEGA_CD/Sega Mega-CD & Sega CD - Firmware (TOSEC-v2020-07-12_CM).dat, path: dats/SEGA_CD/Sega Mega-CD & Sega CD - Firmware (TOSEC-v2020-07-12_CM).dat, platform_id: SEGA_CD
Apr 11 04:02:29.488 INFO SEGA_CD: dats/SEGA_CD/Sega Mega-CD & Sega CD - Applications (TOSEC-v2021-02-12_CM).dat, path: dats/SEGA_CD/Sega Mega-CD & Sega CD - Applications (TOSEC-v2021-02-12_CM).dat, platform_id: SEGA_CD
Apr 11 04:02:29.528 INFO SEGA_CD: dats/SEGA_CD/Sega - Mega CD & Sega CD - Datfile (534) (2021-04-09 19-06-16).dat, path: dats/SEGA_CD/Sega - Mega CD & Sega CD - Datfile (534) (2021-04-09 19-06-16).dat, platform_id: SEGA_CD
Apr 11 04:02:29.614 INFO SEGA_CD: dats/SEGA_CD/Sega Mega-CD & Sega CD - CD - Samplers - [IMG] (TOSEC-v2012-09-08_CM).dat, path: dats/SEGA_CD/Sega Mega-CD & Sega CD - CD - Samplers - [IMG] (TOSEC-v2012-09-08_CM).dat, platform_id: SEGA_CD
Apr 11 04:02:29.621 INFO BANDAI_WSC: dats/BANDAI_WSC/OpenWSx.WSC.dat, path: dats/BANDAI_WSC/OpenWSx.WSC.dat, platform_id: BANDAI_WSC
Apr 11 04:02:29.627 INFO BANDAI_WSC: dats/BANDAI_WSC/Bandai - WonderSwan Color (20210407-064239).dat, path: dats/BANDAI_WSC/Bandai - WonderSwan Color (20210407-064239).dat, platform_id: BANDAI_WSC
Apr 11 04:02:29.632 INFO BANDAI_WSC: dats/BANDAI_WSC/Bandai WonderSwan Color - Games (TOSEC-v2020-10-26_CM).dat, path: dats/BANDAI_WSC/Bandai WonderSwan Color - Games (TOSEC-v2020-10-26_CM).dat, platform_id: BANDAI_WSC
Apr 11 04:02:29.637 INFO BANDAI_WSC: dats/BANDAI_WSC/Bandai WonderSwan Color - Demos (TOSEC-v2013-12-13_CM).dat, path: dats/BANDAI_WSC/Bandai WonderSwan Color - Demos (TOSEC-v2013-12-13_CM).dat, platform_id: BANDAI_WSC
Apr 11 04:02:29.637 INFO BANDAI_WS: dats/BANDAI_WS/Bandai WonderSwan - Demos (TOSEC-v2013-12-13_CM).dat, path: dats/BANDAI_WS/Bandai WonderSwan - Demos (TOSEC-v2013-12-13_CM).dat, platform_id: BANDAI_WS
Apr 11 04:02:29.640 INFO BANDAI_WS: dats/BANDAI_WS/Bandai WonderSwan - Games (TOSEC-v2020-10-26_CM).dat, path: dats/BANDAI_WS/Bandai WonderSwan - Games (TOSEC-v2020-10-26_CM).dat, platform_id: BANDAI_WS
Apr 11 04:02:29.650 INFO BANDAI_WS: dats/BANDAI_WS/OpenWSx.WS.dat, path: dats/BANDAI_WS/OpenWSx.WS.dat, platform_id: BANDAI_WS
Apr 11 04:02:29.657 INFO BANDAI_WS: dats/BANDAI_WS/Bandai - WonderSwan (20210407-204434).dat, path: dats/BANDAI_WS/Bandai - WonderSwan (20210407-204434).dat, platform_id: BANDAI_WS
Apr 11 04:02:29.683 INFO SEGA_DC: dats/SEGA_DC/Sega Dreamcast - Games - PAL (TOSEC-v2019-08-04_CM).dat, path: dats/SEGA_DC/Sega Dreamcast - Games - PAL (TOSEC-v2019-08-04_CM).dat, platform_id: SEGA_DC
Apr 11 04:02:29.778 INFO SEGA_DC: dats/SEGA_DC/Sega - Dreamcast - Datfile (1382) (2021-04-07 17-41-37).dat, path: dats/SEGA_DC/Sega - Dreamcast - Datfile (1382) (2021-04-07 17-41-37).dat, platform_id: SEGA_DC
Apr 11 04:02:29.922 INFO SEGA_DC: dats/SEGA_DC/Sega Dreamcast - Homebrew - Demos - [CDI] (TOSEC-v2012-02-27_CM).dat, path: dats/SEGA_DC/Sega Dreamcast - Homebrew - Demos - [CDI] (TOSEC-v2012-02-27_CM).dat, platform_id: SEGA_DC
Apr 11 04:02:29.923 INFO SEGA_DC: dats/SEGA_DC/Sega Dreamcast - Homebrew - Demos - [BIN] (TOSEC-v2012-02-27_CM).dat, path: dats/SEGA_DC/Sega Dreamcast - Homebrew - Demos - [BIN] (TOSEC-v2012-02-27_CM).dat, platform_id: SEGA_DC
Apr 11 04:02:29.947 INFO SEGA_DC: dats/SEGA_DC/Sega Dreamcast - Games - US (TOSEC-v2020-01-24_CM).dat, path: dats/SEGA_DC/Sega Dreamcast - Games - US (TOSEC-v2020-01-24_CM).dat, platform_id: SEGA_DC
Apr 11 04:02:29.988 INFO SEGA_DC: dats/SEGA_DC/Sega Dreamcast - Samplers (TOSEC-v2020-07-20_CM).dat, path: dats/SEGA_DC/Sega Dreamcast - Samplers (TOSEC-v2020-07-20_CM).dat, platform_id: SEGA_DC
Apr 11 04:02:30.004 INFO SEGA_DC: dats/SEGA_DC/Sega Dreamcast - Homebrew - Demos - [Multipart] (TOSEC-v2012-02-27_CM).dat, path: dats/SEGA_DC/Sega Dreamcast - Homebrew - Demos - [Multipart] (TOSEC-v2012-02-27_CM).dat, platform_id: SEGA_DC
Apr 11 04:02:30.004 INFO SEGA_DC: dats/SEGA_DC/Sega Dreamcast - Homebrew - Demos - [NRG] (TOSEC-v2012-02-27_CM).dat, path: dats/SEGA_DC/Sega Dreamcast - Homebrew - Demos - [NRG] (TOSEC-v2012-02-27_CM).dat, platform_id: SEGA_DC
Apr 11 04:02:30.007 INFO SEGA_DC: dats/SEGA_DC/Sega Dreamcast - Applications (TOSEC-v2019-12-20_CM).dat, path: dats/SEGA_DC/Sega Dreamcast - Applications (TOSEC-v2019-12-20_CM).dat, platform_id: SEGA_DC
Apr 11 04:02:30.012 INFO SEGA_DC: dats/SEGA_DC/Sega Dreamcast - Homebrew - Demos - [ELF] (TOSEC-v2012-02-27_CM).dat, path: dats/SEGA_DC/Sega Dreamcast - Homebrew - Demos - [ELF] (TOSEC-v2012-02-27_CM).dat, platform_id: SEGA_DC
Apr 11 04:02:30.017 INFO SEGA_DC: dats/SEGA_DC/Sega Dreamcast - Various Unverified Dumps (TOSEC-v2020-07-20_CM).dat, path: dats/SEGA_DC/Sega Dreamcast - Various Unverified Dumps (TOSEC-v2020-07-20_CM).dat, platform_id: SEGA_DC
Apr 11 04:02:30.023 INFO SEGA_DC: dats/SEGA_DC/Sega Dreamcast - Firmware (TOSEC-v2017-07-05_CM).dat, path: dats/SEGA_DC/Sega Dreamcast - Firmware (TOSEC-v2017-07-05_CM).dat, platform_id: SEGA_DC
Apr 11 04:02:30.027 INFO SEGA_DC: dats/SEGA_DC/Sega Dreamcast - Games - [ISO] (TOSEC-v2019-05-10_CM).dat, path: dats/SEGA_DC/Sega Dreamcast - Games - [ISO] (TOSEC-v2019-05-10_CM).dat, platform_id: SEGA_DC
Apr 11 04:02:30.070 INFO SEGA_DC: dats/SEGA_DC/Sega Dreamcast - Games - JP (TOSEC-v2020-04-14_CM).dat, path: dats/SEGA_DC/Sega Dreamcast - Games - JP (TOSEC-v2020-04-14_CM).dat, platform_id: SEGA_DC
Apr 11 04:02:30.170 INFO NINTENDO_WIIU: dats/NINTENDO_WIIU/Nintendo - Wii U (Digital) (20191222-002825).dat, path: dats/NINTENDO_WIIU/Nintendo - Wii U (Digital) (20191222-002825).dat, platform_id: NINTENDO_WIIU
Apr 11 04:02:30.333 INFO NINTENDO_WIIU: dats/NINTENDO_WIIU/Nintendo_-_Wii_U_-_WUX_(489)_(20210209_004838).dat, path: dats/NINTENDO_WIIU/Nintendo_-_Wii_U_-_WUX_(489)_(20210209_004838).dat, platform_id: NINTENDO_WIIU
Apr 11 04:02:30.354 INFO NINTENDO_WIIU: dats/NINTENDO_WIIU/Nintendo - Wii U - Datfile (495) (2021-04-10 15-49-00).dat, path: dats/NINTENDO_WIIU/Nintendo - Wii U - Datfile (495) (2021-04-10 15-49-00).dat, platform_id: NINTENDO_WIIU
Apr 11 04:02:30.427 INFO SONY_PS3: dats/SONY_PS3/Sony - PlayStation 3 - Datfile (3552) (2021-04-10 23-52-37).dat, path: dats/SONY_PS3/Sony - PlayStation 3 - Datfile (3552) (2021-04-10 23-52-37).dat, platform_id: SONY_PS3
Apr 11 04:02:30.651 INFO SONY_PS3: dats/SONY_PS3/Sony - PlayStation 3 (PSN) (Updates) (20210315-090823).dat, path: dats/SONY_PS3/Sony - PlayStation 3 (PSN) (Updates) (20210315-090823).dat, platform_id: SONY_PS3
Apr 11 04:02:31.178 INFO SONY_PS3: dats/SONY_PS3/Sony - PlayStation 3 (PSN) (Content) (20210407-200344).dat, path: dats/SONY_PS3/Sony - PlayStation 3 (PSN) (Content) (20210407-200344).dat, platform_id: SONY_PS3
Apr 11 04:02:31.982 INFO SONY_PS3: dats/SONY_PS3/WIP Sony - PlayStation 3 (PSN) (Decrypted) (20180429-070319).dat, path: dats/SONY_PS3/WIP Sony - PlayStation 3 (PSN) (Decrypted) (20180429-070319).dat, platform_id: SONY_PS3
Apr 11 04:02:32.000 INFO SNK_NGP: dats/SNK_NGP/OpenNGPx.NGP.dat, path: dats/SNK_NGP/OpenNGPx.NGP.dat, platform_id: SNK_NGP
Apr 11 04:02:32.001 INFO SNK_NGP: dats/SNK_NGP/SNK Neo-Geo Pocket - Games (TOSEC-v2014-07-01_CM).dat, path: dats/SNK_NGP/SNK Neo-Geo Pocket - Games (TOSEC-v2014-07-01_CM).dat, platform_id: SNK_NGP
Apr 11 04:02:32.002 INFO SNK_NGP: dats/SNK_NGP/SNK - Neo Geo Pocket (20201106-202832).dat, path: dats/SNK_NGP/SNK - Neo Geo Pocket (20201106-202832).dat, platform_id: SNK_NGP
Apr 11 04:02:32.002 INFO SNK_NGP: dats/SNK_NGP/SNK Neo-Geo Pocket - Firmware (TOSEC-v2011-08-13_CM).dat, path: dats/SNK_NGP/SNK Neo-Geo Pocket - Firmware (TOSEC-v2011-08-13_CM).dat, platform_id: SNK_NGP
Apr 11 04:02:32.033 INFO MICROSOFT_X360: dats/MICROSOFT_X360/Microsoft - Xbox 360 - Datfile (2558) (2021-04-08 03-40-25).dat, path: dats/MICROSOFT_X360/Microsoft - Xbox 360 - Datfile (2558) (2021-04-08 03-40-25).dat, platform_id: MICROSOFT_X360
Apr 11 04:02:32.123 INFO WATARA_SV: dats/WATARA_SV/OpenSV.dat, path: dats/WATARA_SV/OpenSV.dat, platform_id: WATARA_SV
Apr 11 04:02:32.125 INFO WATARA_SV: dats/WATARA_SV/Watara - Supervision (20200126-122631).dat, path: dats/WATARA_SV/Watara - Supervision (20200126-122631).dat, platform_id: WATARA_SV
Apr 11 04:02:32.138 INFO SNK_NGPC: dats/SNK_NGPC/OpenNGPx.NGC.dat, path: dats/SNK_NGPC/OpenNGPx.NGC.dat, platform_id: SNK_NGPC
Apr 11 04:02:32.154 INFO SNK_NGPC: dats/SNK_NGPC/SNK Neo-Geo Pocket Color - Games (TOSEC-v2020-07-12_CM).dat, path: dats/SNK_NGPC/SNK Neo-Geo Pocket Color - Games (TOSEC-v2020-07-12_CM).dat, platform_id: SNK_NGPC
Apr 11 04:02:32.163 INFO SNK_NGPC: dats/SNK_NGPC/SNK Neo-Geo Pocket Color - Demos (TOSEC-v2014-07-01_CM).dat, path: dats/SNK_NGPC/SNK Neo-Geo Pocket Color - Demos (TOSEC-v2014-07-01_CM).dat, platform_id: SNK_NGPC
Apr 11 04:02:32.164 INFO SNK_NGPC: dats/SNK_NGPC/SNK Neo-Geo Pocket Color - Firmware (TOSEC-v2011-08-13_CM).dat, path: dats/SNK_NGPC/SNK Neo-Geo Pocket Color - Firmware (TOSEC-v2011-08-13_CM).dat, platform_id: SNK_NGPC
Apr 11 04:02:32.164 INFO SNK_NGPC: dats/SNK_NGPC/SNK Neo-Geo Pocket Color - Applications (TOSEC-v2011-08-13_CM).dat, path: dats/SNK_NGPC/SNK Neo-Geo Pocket Color - Applications (TOSEC-v2011-08-13_CM).dat, platform_id: SNK_NGPC
Apr 11 04:02:32.165 INFO SNK_NGPC: dats/SNK_NGPC/SNK - Neo Geo Pocket Color (20210321-114236).dat, path: dats/SNK_NGPC/SNK - Neo Geo Pocket Color (20210321-114236).dat, platform_id: SNK_NGPC
Apr 11 04:02:32.168 INFO SNK_NGPC: dats/SNK_NGPC/SNK Neo-Geo Pocket Color - Educational (TOSEC-v2011-08-13_CM).dat, path: dats/SNK_NGPC/SNK Neo-Geo Pocket Color - Educational (TOSEC-v2011-08-13_CM).dat, platform_id: SNK_NGPC
Apr 11 04:02:32.168 INFO SNK_NGPC: dats/SNK_NGPC/SNK Neo-Geo Pocket Color - Multimedia (TOSEC-v2011-08-13_CM).dat, path: dats/SNK_NGPC/SNK Neo-Geo Pocket Color - Multimedia (TOSEC-v2011-08-13_CM).dat, platform_id: SNK_NGPC
Apr 11 04:02:32.169 INFO SNK_NGPC: dats/SNK_NGPC/SNK Neo-Geo Pocket Color - Samplers (TOSEC-v2011-08-13_CM).dat, path: dats/SNK_NGPC/SNK Neo-Geo Pocket Color - Samplers (TOSEC-v2011-08-13_CM).dat, platform_id: SNK_NGPC
Apr 11 04:02:32.499 INFO SONY_PS4: dats/SONY_PS4/Sony - PlayStation 4 (PSN) (Content) (Merged) (20201012-131729).dat, path: dats/SONY_PS4/Sony - PlayStation 4 (PSN) (Content) (Merged) (20201012-131729).dat, platform_id: SONY_PS4
Apr 11 04:02:34.002 INFO SONY_PS4: dats/SONY_PS4/Sony - PlayStation 4 - Datfile (1358) (2021-04-10 01-41-58).dat, path: dats/SONY_PS4/Sony - PlayStation 4 - Datfile (1358) (2021-04-10 01-41-58).dat, platform_id: SONY_PS4
Apr 11 04:02:34.553 INFO SONY_PS4: dats/SONY_PS4/Sony - PlayStation 4 (PSN) (Updates) (Merged) (20201228-191509).dat, path: dats/SONY_PS4/Sony - PlayStation 4 (PSN) (Updates) (Merged) (20201228-191509).dat, platform_id: SONY_PS4
Apr 11 04:02:36.390 INFO MICROSOFT_XBO: dats/MICROSOFT_XBO/Microsoft - Xbox One - Datfile (372) (2021-03-05 22-18-43).dat, path: dats/MICROSOFT_XBO/Microsoft - Xbox One - Datfile (372) (2021-03-05 22-18-43).dat, platform_id: MICROSOFT_XBO
Apr 11 04:02:36.405 INFO SEGA_SMS: dats/SEGA_SMS/Sega - Master System - Mark III (20210409-053333).dat, path: dats/SEGA_SMS/Sega - Master System - Mark III (20210409-053333).dat, platform_id: SEGA_SMS
Apr 11 04:02:36.423 INFO SEGA_SMS: dats/SEGA_SMS/Sega Mark III & Master System - Firmware (TOSEC-v2017-10-22_CM).dat, path: dats/SEGA_SMS/Sega Mark III & Master System - Firmware (TOSEC-v2017-10-22_CM).dat, platform_id: SEGA_SMS
Apr 11 04:02:36.424 INFO SEGA_SMS: dats/SEGA_SMS/Sega Mark III & Master System - Educational (TOSEC-v2010-12-22_CM).dat, path: dats/SEGA_SMS/Sega Mark III & Master System - Educational (TOSEC-v2010-12-22_CM).dat, platform_id: SEGA_SMS
Apr 11 04:02:36.463 INFO SEGA_SMS: dats/SEGA_SMS/OpenSMS.dat, path: dats/SEGA_SMS/OpenSMS.dat, platform_id: SEGA_SMS
Apr 11 04:02:36.506 INFO SEGA_SMS: dats/SEGA_SMS/Sega Mark III & Master System - Demos (TOSEC-v2011-08-13_CM).dat, path: dats/SEGA_SMS/Sega Mark III & Master System - Demos (TOSEC-v2011-08-13_CM).dat, platform_id: SEGA_SMS
Apr 11 04:02:36.508 INFO SEGA_SMS: dats/SEGA_SMS/Sega Mark III & Master System - Samplers (TOSEC-v2011-06-20_CM).dat, path: dats/SEGA_SMS/Sega Mark III & Master System - Samplers (TOSEC-v2011-06-20_CM).dat, platform_id: SEGA_SMS
Apr 11 04:02:36.508 INFO SEGA_SMS: dats/SEGA_SMS/Sega Mark III & Master System - Applications (TOSEC-v2017-10-22_CM).dat, path: dats/SEGA_SMS/Sega Mark III & Master System - Applications (TOSEC-v2017-10-22_CM).dat, platform_id: SEGA_SMS
Apr 11 04:02:36.524 INFO SEGA_SMS: dats/SEGA_SMS/Sega Mark III & Master System - Games (TOSEC-v2017-10-22_CM).dat, path: dats/SEGA_SMS/Sega Mark III & Master System - Games (TOSEC-v2017-10-22_CM).dat, platform_id: SEGA_SMS
Apr 11 04:02:36.551 INFO NEC_TGCD: dats/NEC_TGCD/NEC PC-Engine CD & TurboGrafx-16 CD - Educational (TOSEC-v2018-05-28_CM).dat, path: dats/NEC_TGCD/NEC PC-Engine CD & TurboGrafx-16 CD - Educational (TOSEC-v2018-05-28_CM).dat, platform_id: NEC_TGCD
Apr 11 04:02:36.627 INFO NEC_TGCD: dats/NEC_TGCD/NEC - PC Engine CD & TurboGrafx CD - Datfile (535) (2021-04-09 21-42-08).dat, path: dats/NEC_TGCD/NEC - PC Engine CD & TurboGrafx CD - Datfile (535) (2021-04-09 21-42-08).dat, platform_id: NEC_TGCD
Apr 11 04:02:36.773 INFO NEC_TGCD: dats/NEC_TGCD/NEC PC-Engine CD & TurboGrafx-16 CD - Homebrew - Games (TOSEC-v2012-07-22_CM).dat, path: dats/NEC_TGCD/NEC PC-Engine CD & TurboGrafx-16 CD - Homebrew - Games (TOSEC-v2012-07-22_CM).dat, platform_id: NEC_TGCD
Apr 11 04:02:36.773 INFO NEC_TGCD: dats/NEC_TGCD/NEC PC-Engine CD & TurboGrafx-16 CD - Compilations (TOSEC-v2019-04-18_CM).dat, path: dats/NEC_TGCD/NEC PC-Engine CD & TurboGrafx-16 CD - Compilations (TOSEC-v2019-04-18_CM).dat, platform_id: NEC_TGCD
Apr 11 04:02:36.773 INFO NEC_TGCD: dats/NEC_TGCD/NEC PC-Engine CD & TurboGrafx-16 CD - Applications (TOSEC-v2018-03-23_CM).dat, path: dats/NEC_TGCD/NEC PC-Engine CD & TurboGrafx-16 CD - Applications (TOSEC-v2018-03-23_CM).dat, platform_id: NEC_TGCD
Apr 11 04:02:36.779 INFO MATTEL_INT: dats/MATTEL_INT/OpenINTV.dat, path: dats/MATTEL_INT/OpenINTV.dat, platform_id: MATTEL_INT
Apr 11 04:02:36.787 INFO MATTEL_INT: dats/MATTEL_INT/Mattel - Intellivision (20190315-210619).dat, path: dats/MATTEL_INT/Mattel - Intellivision (20190315-210619).dat, platform_id: MATTEL_INT
Apr 11 04:02:36.809 INFO SEGA_GEN: dats/SEGA_GEN/Sega - Mega Drive - Genesis (20210408-051752).dat, path: dats/SEGA_GEN/Sega - Mega Drive - Genesis (20210408-051752).dat, platform_id: SEGA_GEN
Apr 11 04:02:36.908 INFO SEGA_GEN: dats/SEGA_GEN/Sega Mega Drive & Genesis - Demos (TOSEC-v2021-02-12_CM).dat, path: dats/SEGA_GEN/Sega Mega Drive & Genesis - Demos (TOSEC-v2021-02-12_CM).dat, platform_id: SEGA_GEN
Apr 11 04:02:36.914 INFO SEGA_GEN: dats/SEGA_GEN/Sega Mega Drive & Genesis - Firmware (TOSEC-v2021-02-12_CM).dat, path: dats/SEGA_GEN/Sega Mega Drive & Genesis - Firmware (TOSEC-v2021-02-12_CM).dat, platform_id: SEGA_GEN
Apr 11 04:02:36.915 INFO SEGA_GEN: dats/SEGA_GEN/Sega Mega Drive & Genesis - Compilations (TOSEC-v2021-02-12_CM).dat, path: dats/SEGA_GEN/Sega Mega Drive & Genesis - Compilations (TOSEC-v2021-02-12_CM).dat, platform_id: SEGA_GEN
Apr 11 04:02:36.917 INFO SEGA_GEN: dats/SEGA_GEN/Sega Mega Drive & Genesis - Games - [Multipart] (TOSEC-v2019-09-01_CM).dat, path: dats/SEGA_GEN/Sega Mega Drive & Genesis - Games - [Multipart] (TOSEC-v2019-09-01_CM).dat, platform_id: SEGA_GEN
