Aug 09 00:07:52.461 INFO SEGA_SG1000: dats/SEGA_SG1000/Sega Game 1000 - Demos (TOSEC-v2011-08-13_CM).dat, path: dats/SEGA_SG1000/Sega Game 1000 - Demos (TOSEC-v2011-08-13_CM).dat, platform_id: SEGA_SG1000
Aug 09 00:07:56.992 INFO NINTENDO_WII: dats/NINTENDO_WII/Nintendo - Wii - Datfile (3624) (2020-08-06 22-27-45).dat, path: dats/NINTENDO_WII/Nintendo - Wii - Datfile (3624) (2020-08-06 22-27-45).dat, platform_id: NINTENDO_WII
Aug 09 00:07:57.187 INFO NINTENDO_WII: dats/NINTENDO_WII/Nintendo - Wii (Digital) (WAD) (20200618-091332).dat, path: dats/NINTENDO_WII/Nintendo - Wii (Digital) (WAD) (20200618-091332).dat, platform_id: NINTENDO_WII
Aug 09 00:07:57.333 INFO NINTENDO_WII: dats/NINTENDO_WII/Nintendo - Wii (Digital) (Split DLC) (WAD) (20190825-031431).dat, path: dats/NINTENDO_WII/Nintendo - Wii (Digital) (Split DLC) (WAD) (20190825-031431).dat, platform_id: NINTENDO_WII
Aug 09 00:07:57.616 INFO NINTENDO_N64: dats/NINTENDO_N64/Nintendo 64 - Games (TOSEC-v2015-05-27_CM).dat, path: dats/NINTENDO_N64/Nintendo 64 - Games (TOSEC-v2015-05-27_CM).dat, platform_id: NINTENDO_N64
Aug 09 00:07:57.726 INFO NINTENDO_N64: dats/NINTENDO_N64/Nintendo - Nintendo 64 (BigEndian) (20200712-090234).dat, path: dats/NINTENDO_N64/Nintendo - Nintendo 64 (BigEndian) (20200712-090234).dat, platform_id: NINTENDO_N64
Aug 09 00:07:57.778 INFO NINTENDO_N64: dats/NINTENDO_N64/Nintendo - Nintendo 64 (ByteSwapped) (20200712-090234).dat, path: dats/NINTENDO_N64/Nintendo - Nintendo 64 (ByteSwapped) (20200712-090234).dat, platform_id: NINTENDO_N64
Aug 09 00:07:57.821 INFO NINTENDO_N64: dats/NINTENDO_N64/Nintendo 64 - Samplers (TOSEC-v2015-05-27_CM).dat, path: dats/NINTENDO_N64/Nintendo 64 - Samplers (TOSEC-v2015-05-27_CM).dat, platform_id: NINTENDO_N64
Aug 09 00:07:57.829 INFO NINTENDO_N64: dats/NINTENDO_N64/Nintendo 64 - Demos (TOSEC-v2015-05-27_CM).dat, path: dats/NINTENDO_N64/Nintendo 64 - Demos (TOSEC-v2015-05-27_CM).dat, platform_id: NINTENDO_N64
Aug 09 00:07:57.836 INFO NINTENDO_N64: dats/NINTENDO_N64/Nintendo 64 - Educational (TOSEC-v2011-08-13_CM).dat, path: dats/NINTENDO_N64/Nintendo 64 - Educational (TOSEC-v2011-08-13_CM).dat, platform_id: NINTENDO_N64
Aug 09 00:07:57.842 INFO NINTENDO_N64: dats/NINTENDO_N64/Nintendo 64 - Firmware (TOSEC-v2015-05-27_CM).dat, path: dats/NINTENDO_N64/Nintendo 64 - Firmware (TOSEC-v2015-05-27_CM).dat, platform_id: NINTENDO_N64
Aug 09 00:07:57.857 INFO NINTENDO_N64: dats/NINTENDO_N64/Nintendo 64 - Applications (TOSEC-v2015-05-27_CM).dat, path: dats/NINTENDO_N64/Nintendo 64 - Applications (TOSEC-v2015-05-27_CM).dat, platform_id: NINTENDO_N64
Aug 09 00:07:57.875 INFO NINTENDO_NSW: dats/NINTENDO_NSW/Nintendo - Nintendo Switch (1111+z027).dat, path: dats/NINTENDO_NSW/Nintendo - Nintendo Switch (1111+z027).dat, platform_id: NINTENDO_NSW
Aug 09 00:07:57.939 INFO NINTENDO_NSW: dats/NINTENDO_NSW/Nintendo - Nintendo Switch (20200808-014128).dat, path: dats/NINTENDO_NSW/Nintendo - Nintendo Switch (20200808-014128).dat, platform_id: NINTENDO_NSW
Aug 09 00:07:58.045 INFO NINTENDO_NSW: dats/NINTENDO_NSW/Nintendo - Nintendo Switch (Digital) (NSP) (5206+x037+1003).dat, path: dats/NINTENDO_NSW/Nintendo - Nintendo Switch (Digital) (NSP) (5206+x037+1003).dat, platform_id: NINTENDO_NSW
Aug 09 00:07:58.292 INFO NINTENDO_NSW: dats/NINTENDO_NSW/Nintendo - Nintendo Switch (Digital) (NSP) (20200808-103119).dat, path: dats/NINTENDO_NSW/Nintendo - Nintendo Switch (Digital) (NSP) (20200808-103119).dat, platform_id: NINTENDO_NSW
Aug 09 00:07:58.500 INFO SONY_PS4: dats/SONY_PS4/Sony - PlayStation 4 - Datfile (1159) (2020-08-08 21-17-49).dat, path: dats/SONY_PS4/Sony - PlayStation 4 - Datfile (1159) (2020-08-08 21-17-49).dat, platform_id: SONY_PS4
Aug 09 00:07:58.558 INFO MICROSOFT_XBO: dats/MICROSOFT_XBO/Microsoft - Xbox One - Datfile (355) (2020-07-31 21-28-33).dat, path: dats/MICROSOFT_XBO/Microsoft - Xbox One - Datfile (355) (2020-07-31 21-28-33).dat, platform_id: MICROSOFT_XBO
Aug 09 00:07:58.570 INFO NINTENDO_FDS: dats/NINTENDO_FDS/Nintendo - Family Computer Disk System (FDSStickBIN) (20200525-135739).dat, path: dats/NINTENDO_FDS/Nintendo - Family Computer Disk System (FDSStickBIN) (20200525-135739).dat, platform_id: NINTENDO_FDS
Aug 09 00:07:58.571 INFO NINTENDO_FDS: dats/NINTENDO_FDS/Nintendo Famicom Disk System - Firmware (TOSEC-v2014-04-23_CM).dat, path: dats/NINTENDO_FDS/Nintendo Famicom Disk System - Firmware (TOSEC-v2014-04-23_CM).dat, platform_id: NINTENDO_FDS
Aug 09 00:07:58.601 INFO NINTENDO_FDS: dats/NINTENDO_FDS/Nintendo Famicom Disk System - Games (TOSEC-v2018-03-08_CM).dat, path: dats/NINTENDO_FDS/Nintendo Famicom Disk System - Games (TOSEC-v2018-03-08_CM).dat, platform_id: NINTENDO_FDS
Aug 09 00:07:58.629 INFO NINTENDO_FDS: dats/NINTENDO_FDS/Nintendo Famicom Disk System - Educational (TOSEC-v2018-03-08_CM).dat, path: dats/NINTENDO_FDS/Nintendo Famicom Disk System - Educational (TOSEC-v2018-03-08_CM).dat, platform_id: NINTENDO_FDS
Aug 09 00:07:58.629 INFO NINTENDO_FDS: dats/NINTENDO_FDS/Nintendo - Family Computer Disk System (FDSStickRAW) (20200525-135739).dat, path: dats/NINTENDO_FDS/Nintendo - Family Computer Disk System (FDSStickRAW) (20200525-135739).dat, platform_id: NINTENDO_FDS
Aug 09 00:07:58.632 INFO NINTENDO_FDS: dats/NINTENDO_FDS/Nintendo - Family Computer Disk System (FDS) (20200525-135739).dat, path: dats/NINTENDO_FDS/Nintendo - Family Computer Disk System (FDS) (20200525-135739).dat, platform_id: NINTENDO_FDS
Aug 09 00:07:58.643 INFO NINTENDO_FDS: dats/NINTENDO_FDS/Nintendo - Family Computer Disk System (QD) (20200525-135739).dat, path: dats/NINTENDO_FDS/Nintendo - Family Computer Disk System (QD) (20200525-135739).dat, platform_id: NINTENDO_FDS
Aug 09 00:07:58.646 INFO NINTENDO_FDS: dats/NINTENDO_FDS/Nintendo Famicom Disk System - Coverdisks (TOSEC-v2018-03-08_CM).dat, path: dats/NINTENDO_FDS/Nintendo Famicom Disk System - Coverdisks (TOSEC-v2018-03-08_CM).dat, platform_id: NINTENDO_FDS
Aug 09 00:07:58.647 INFO NINTENDO_FDS: dats/NINTENDO_FDS/Nintendo Famicom Disk System - Applications (TOSEC-v2018-03-08_CM).dat, path: dats/NINTENDO_FDS/Nintendo Famicom Disk System - Applications (TOSEC-v2018-03-08_CM).dat, platform_id: NINTENDO_FDS
Aug 09 00:07:58.648 INFO NINTENDO_FDS: dats/NINTENDO_FDS/Nintendo Famicom Disk System - Demos (TOSEC-v2018-03-08_CM).dat, path: dats/NINTENDO_FDS/Nintendo Famicom Disk System - Demos (TOSEC-v2018-03-08_CM).dat, platform_id: NINTENDO_FDS
Aug 09 00:07:58.648 INFO GCE_VECTREX: dats/GCE_VECTREX/GCE Vectrex - Compilations (TOSEC-v2012-02-27_CM).dat, path: dats/GCE_VECTREX/GCE Vectrex - Compilations (TOSEC-v2012-02-27_CM).dat, platform_id: GCE_VECTREX
Aug 09 00:07:58.654 INFO GCE_VECTREX: dats/GCE_VECTREX/GCE Vectrex - Games (TOSEC-v2014-07-30_CM).dat, path: dats/GCE_VECTREX/GCE Vectrex - Games (TOSEC-v2014-07-30_CM).dat, platform_id: GCE_VECTREX
Aug 09 00:07:58.660 INFO GCE_VECTREX: dats/GCE_VECTREX/GCE - Vectrex (20170908-211236).dat, path: dats/GCE_VECTREX/GCE - Vectrex (20170908-211236).dat, platform_id: GCE_VECTREX
Aug 09 00:07:58.662 INFO GCE_VECTREX: dats/GCE_VECTREX/GCE Vectrex - Demos - Slideshows (TOSEC-v2012-02-27_CM).dat, path: dats/GCE_VECTREX/GCE Vectrex - Demos - Slideshows (TOSEC-v2012-02-27_CM).dat, platform_id: GCE_VECTREX
Aug 09 00:07:58.664 INFO GCE_VECTREX: dats/GCE_VECTREX/GCE Vectrex - Firmware (TOSEC-v2012-02-27_CM).dat, path: dats/GCE_VECTREX/GCE Vectrex - Firmware (TOSEC-v2012-02-27_CM).dat, platform_id: GCE_VECTREX
Aug 09 00:07:58.664 INFO GCE_VECTREX: dats/GCE_VECTREX/GCE Vectrex - Demos - Various (TOSEC-v2012-02-27_CM).dat, path: dats/GCE_VECTREX/GCE Vectrex - Demos - Various (TOSEC-v2012-02-27_CM).dat, platform_id: GCE_VECTREX
Aug 09 00:07:58.668 INFO GCE_VECTREX: dats/GCE_VECTREX/GCE Vectrex - Demos - Music (TOSEC-v2012-02-27_CM).dat, path: dats/GCE_VECTREX/GCE Vectrex - Demos - Music (TOSEC-v2012-02-27_CM).dat, platform_id: GCE_VECTREX
Aug 09 00:07:58.899 INFO SEGA_GEN: dats/SEGA_GEN/Sega Mega Drive & Genesis - Games - [BIN] (TOSEC-v2019-12-18_CM).dat, path: dats/SEGA_GEN/Sega Mega Drive & Genesis - Games - [BIN] (TOSEC-v2019-12-18_CM).dat, platform_id: SEGA_GEN
Aug 09 00:07:59.101 INFO SEGA_GEN: dats/SEGA_GEN/Sega Mega Drive & Genesis - Firmware (TOSEC-v2017-09-10_CM).dat, path: dats/SEGA_GEN/Sega Mega Drive & Genesis - Firmware (TOSEC-v2017-09-10_CM).dat, platform_id: SEGA_GEN
Aug 09 00:07:59.102 INFO SEGA_GEN: dats/SEGA_GEN/Sega Mega Drive & Genesis - Games - [Multipart] (TOSEC-v2019-09-01_CM).dat, path: dats/SEGA_GEN/Sega Mega Drive & Genesis - Games - [Multipart] (TOSEC-v2019-09-01_CM).dat, platform_id: SEGA_GEN
Aug 09 00:07:59.104 INFO SEGA_GEN: dats/SEGA_GEN/Sega Mega Drive & Genesis - Compilations (TOSEC-v2019-12-18_CM).dat, path: dats/SEGA_GEN/Sega Mega Drive & Genesis - Compilations (TOSEC-v2019-12-18_CM).dat, platform_id: SEGA_GEN
Aug 09 00:07:59.112 INFO SEGA_GEN: dats/SEGA_GEN/Sega Mega Drive & Genesis - Demos (TOSEC-v2019-09-01_CM).dat, path: dats/SEGA_GEN/Sega Mega Drive & Genesis - Demos (TOSEC-v2019-09-01_CM).dat, platform_id: SEGA_GEN
Aug 09 00:07:59.118 INFO SEGA_GEN: dats/SEGA_GEN/Sega Mega Drive & Genesis - Applications - [Multipart] (TOSEC-v2019-09-01_CM).dat, path: dats/SEGA_GEN/Sega Mega Drive & Genesis - Applications - [Multipart] (TOSEC-v2019-09-01_CM).dat, platform_id: SEGA_GEN
Aug 09 00:07:59.120 INFO SEGA_GEN: dats/SEGA_GEN/Sega Mega Drive & Genesis - Applications - [BIN] (TOSEC-v2019-09-01_CM).dat, path: dats/SEGA_GEN/Sega Mega Drive & Genesis - Applications - [BIN] (TOSEC-v2019-09-01_CM).dat, platform_id: SEGA_GEN
Aug 09 00:07:59.141 INFO SEGA_GEN: dats/SEGA_GEN/Sega - Mega Drive - Genesis (20200804-210911).dat, path: dats/SEGA_GEN/Sega - Mega Drive - Genesis (20200804-210911).dat, platform_id: SEGA_GEN
Aug 09 00:07:59.257 INFO SEGA_GEN: dats/SEGA_GEN/Sega Mega Drive & Genesis - Educational (TOSEC-v2017-09-10_CM).dat, path: dats/SEGA_GEN/Sega Mega Drive & Genesis - Educational (TOSEC-v2017-09-10_CM).dat, platform_id: SEGA_GEN
Aug 09 00:07:59.262 INFO SEGA_SMS: dats/SEGA_SMS/Sega Mark III & Master System - Demos (TOSEC-v2011-08-13_CM).dat, path: dats/SEGA_SMS/Sega Mark III & Master System - Demos (TOSEC-v2011-08-13_CM).dat, platform_id: SEGA_SMS
Aug 09 00:07:59.269 INFO SEGA_SMS: dats/SEGA_SMS/Sega - Master System - Mark III (20200429-062328).dat, path: dats/SEGA_SMS/Sega - Master System - Mark III (20200429-062328).dat, platform_id: SEGA_SMS
Aug 09 00:07:59.289 INFO SEGA_SMS: dats/SEGA_SMS/Sega Mark III & Master System - Applications (TOSEC-v2017-10-22_CM).dat, path: dats/SEGA_SMS/Sega Mark III & Master System - Applications (TOSEC-v2017-10-22_CM).dat, platform_id: SEGA_SMS
Aug 09 00:07:59.290 INFO SEGA_SMS: dats/SEGA_SMS/Sega Mark III & Master System - Firmware (TOSEC-v2017-10-22_CM).dat, path: dats/SEGA_SMS/Sega Mark III & Master System - Firmware (TOSEC-v2017-10-22_CM).dat, platform_id: SEGA_SMS
Aug 09 00:07:59.292 INFO SEGA_SMS: dats/SEGA_SMS/Sega Mark III & Master System - Samplers (TOSEC-v2011-06-20_CM).dat, path: dats/SEGA_SMS/Sega Mark III & Master System - Samplers (TOSEC-v2011-06-20_CM).dat, platform_id: SEGA_SMS
Aug 09 00:07:59.292 INFO SEGA_SMS: dats/SEGA_SMS/Sega Mark III & Master System - Educational (TOSEC-v2010-12-22_CM).dat, path: dats/SEGA_SMS/Sega Mark III & Master System - Educational (TOSEC-v2010-12-22_CM).dat, platform_id: SEGA_SMS
Aug 09 00:07:59.328 INFO SEGA_SMS: dats/SEGA_SMS/Sega Mark III & Master System - Games (TOSEC-v2017-10-22_CM).dat, path: dats/SEGA_SMS/Sega Mark III & Master System - Games (TOSEC-v2017-10-22_CM).dat, platform_id: SEGA_SMS
Aug 09 00:07:59.360 INFO BANDAI_WS: dats/BANDAI_WS/Bandai WonderSwan - Demos (TOSEC-v2013-12-13_CM).dat, path: dats/BANDAI_WS/Bandai WonderSwan - Demos (TOSEC-v2013-12-13_CM).dat, platform_id: BANDAI_WS
Aug 09 00:07:59.368 INFO BANDAI_WS: dats/BANDAI_WS/Bandai WonderSwan - Games (TOSEC-v2013-12-13_CM).dat, path: dats/BANDAI_WS/Bandai WonderSwan - Games (TOSEC-v2013-12-13_CM).dat, platform_id: BANDAI_WS
Aug 09 00:07:59.374 INFO BANDAI_WS: dats/BANDAI_WS/Bandai - WonderSwan (20200427-065439).dat, path: dats/BANDAI_WS/Bandai - WonderSwan (20200427-065439).dat, platform_id: BANDAI_WS
Aug 09 00:07:59.379 INFO ATARI_5200: dats/ATARI_5200/Atari 5200 - Applications (TOSEC-v2013-12-13_CM).dat, path: dats/ATARI_5200/Atari 5200 - Applications (TOSEC-v2013-12-13_CM).dat, platform_id: ATARI_5200
Aug 09 00:07:59.388 INFO ATARI_5200: dats/ATARI_5200/Atari 5200 - Games (TOSEC-v2013-12-13_CM).dat, path: dats/ATARI_5200/Atari 5200 - Games (TOSEC-v2013-12-13_CM).dat, platform_id: ATARI_5200
Aug 09 00:07:59.396 INFO ATARI_5200: dats/ATARI_5200/Atari 5200 - Demos (TOSEC-v2013-12-13_CM).dat, path: dats/ATARI_5200/Atari 5200 - Demos (TOSEC-v2013-12-13_CM).dat, platform_id: ATARI_5200
Aug 09 00:07:59.396 INFO ATARI_5200: dats/ATARI_5200/Atari 5200 - Firmware (TOSEC-v2013-12-13_CM).dat, path: dats/ATARI_5200/Atari 5200 - Firmware (TOSEC-v2013-12-13_CM).dat, platform_id: ATARI_5200
Aug 09 00:07:59.397 INFO ATARI_5200: dats/ATARI_5200/Atari - 5200 (20130303-220600).dat, path: dats/ATARI_5200/Atari - 5200 (20130303-220600).dat, platform_id: ATARI_5200
Aug 09 00:07:59.401 INFO PANASONIC_3DO: dats/PANASONIC_3DO/3DO 3DO Interactive Multiplayer - Applications - [ISO] (TOSEC-v2012-07-05_CM).dat, path: dats/PANASONIC_3DO/3DO 3DO Interactive Multiplayer - Applications - [ISO] (TOSEC-v2012-07-05_CM).dat, platform_id: PANASONIC_3DO
Aug 09 00:07:59.413 INFO PANASONIC_3DO: dats/PANASONIC_3DO/Panasonic - 3DO Interactive Multiplayer - Datfile (525) (2020-08-01 23-22-02).dat, path: dats/PANASONIC_3DO/Panasonic - 3DO Interactive Multiplayer - Datfile (525) (2020-08-01 23-22-02).dat, platform_id: PANASONIC_3DO
Aug 09 00:07:59.442 INFO PANASONIC_3DO: dats/PANASONIC_3DO/3DO 3DO Interactive Multiplayer - Coverdiscs - [IMG] (TOSEC-v2017-09-17_CM).dat, path: dats/PANASONIC_3DO/3DO 3DO Interactive Multiplayer - Coverdiscs - [IMG] (TOSEC-v2017-09-17_CM).dat, platform_id: PANASONIC_3DO
Aug 09 00:07:59.443 INFO PANASONIC_3DO: dats/PANASONIC_3DO/3DO 3DO Interactive Multiplayer - Homebrew - Games (TOSEC-v2017-09-25_CM).dat, path: dats/PANASONIC_3DO/3DO 3DO Interactive Multiplayer - Homebrew - Games (TOSEC-v2017-09-25_CM).dat, platform_id: PANASONIC_3DO
Aug 09 00:07:59.444 INFO PANASONIC_3DO: dats/PANASONIC_3DO/3DO 3DO Interactive Multiplayer - Firmware (TOSEC-v2017-07-07_CM).dat, path: dats/PANASONIC_3DO/3DO 3DO Interactive Multiplayer - Firmware (TOSEC-v2017-07-07_CM).dat, platform_id: PANASONIC_3DO
Aug 09 00:07:59.467 INFO PANASONIC_3DO: dats/PANASONIC_3DO/3DO 3DO Interactive Multiplayer - Games (TOSEC-v2019-05-06_CM).dat, path: dats/PANASONIC_3DO/3DO 3DO Interactive Multiplayer - Games (TOSEC-v2019-05-06_CM).dat, platform_id: PANASONIC_3DO
Aug 09 00:07:59.488 INFO PANASONIC_3DO: dats/PANASONIC_3DO/3DO 3DO Interactive Multiplayer - Applications - [IMG] (TOSEC-v2017-09-15_CM).dat, path: dats/PANASONIC_3DO/3DO 3DO Interactive Multiplayer - Applications - [IMG] (TOSEC-v2017-09-15_CM).dat, platform_id: PANASONIC_3DO
Aug 09 00:07:59.489 INFO PANASONIC_3DO: dats/PANASONIC_3DO/3DO 3DO Interactive Multiplayer - Homebrew - Compilations (TOSEC-v2017-09-25_CM).dat, path: dats/PANASONIC_3DO/3DO 3DO Interactive Multiplayer - Homebrew - Compilations (TOSEC-v2017-09-25_CM).dat, platform_id: PANASONIC_3DO
Aug 09 00:07:59.489 INFO PANASONIC_3DO: dats/PANASONIC_3DO/3DO 3DO Interactive Multiplayer - Homebrew - Applications (TOSEC-v2017-09-15_CM).dat, path: dats/PANASONIC_3DO/3DO 3DO Interactive Multiplayer - Homebrew - Applications (TOSEC-v2017-09-15_CM).dat, platform_id: PANASONIC_3DO
Aug 09 00:07:59.491 INFO PANASONIC_3DO: dats/PANASONIC_3DO/3DO 3DO Interactive Multiplayer - Coverdiscs - [ISO] (TOSEC-v2012-07-05_CM).dat, path: dats/PANASONIC_3DO/3DO 3DO Interactive Multiplayer - Coverdiscs - [ISO] (TOSEC-v2012-07-05_CM).dat, platform_id: PANASONIC_3DO
Aug 09 00:07:59.494 INFO PANASONIC_3DO: dats/PANASONIC_3DO/3DO 3DO Interactive Multiplayer - Educational (TOSEC-v2012-07-05_CM).dat, path: dats/PANASONIC_3DO/3DO 3DO Interactive Multiplayer - Educational (TOSEC-v2012-07-05_CM).dat, platform_id: PANASONIC_3DO
Aug 09 00:07:59.497 INFO SONY_PSV: dats/SONY_PSV/Sony - PlayStation Vita (BlackFinPSV) (20200709-085923).dat, path: dats/SONY_PSV/Sony - PlayStation Vita (BlackFinPSV) (20200709-085923).dat, platform_id: SONY_PSV
Aug 09 00:07:59.501 INFO SONY_PSV: dats/SONY_PSV/Sony - PlayStation Vita (PSVgameSD) (20200709-085923).dat, path: dats/SONY_PSV/Sony - PlayStation Vita (PSVgameSD) (20200709-085923).dat, platform_id: SONY_PSV
Aug 09 00:07:59.510 INFO SONY_PSV: dats/SONY_PSV/Sony - PlayStation Vita (VPK) (20200709-085923).dat, path: dats/SONY_PSV/Sony - PlayStation Vita (VPK) (20200709-085923).dat, platform_id: SONY_PSV
Aug 09 00:07:59.668 INFO SONY_PSV: dats/SONY_PSV/Sony - PlayStation Vita (NoNpDrm) (20200709-085923).dat, path: dats/SONY_PSV/Sony - PlayStation Vita (NoNpDrm) (20200709-085923).dat, platform_id: SONY_PSV
Aug 09 00:08:00.247 INFO SONY_PSV: dats/SONY_PSV/WIP Sony - PlayStation Vita (PSN) (Decrypted) (20200527-113102).dat, path: dats/SONY_PSV/WIP Sony - PlayStation Vita (PSN) (Decrypted) (20200527-113102).dat, platform_id: SONY_PSV
Aug 09 00:08:00.277 INFO SONY_PSV: dats/SONY_PSV/Sony - PlayStation Vita (PSN) (Updates) (20200613-080027).dat, path: dats/SONY_PSV/Sony - PlayStation Vita (PSN) (Updates) (20200613-080027).dat, platform_id: SONY_PSV
Aug 09 00:08:00.447 INFO SONY_PSV: dats/SONY_PSV/Sony - PlayStation Vita (PSN) (Content) (20200612-082148).dat, path: dats/SONY_PSV/Sony - PlayStation Vita (PSN) (Content) (20200612-082148).dat, platform_id: SONY_PSV
Aug 09 00:08:00.746 INFO NINTENDO_N64DD: dats/NINTENDO_N64DD/Nintendo 64DD - Firmware (TOSEC-v2012-02-27_CM).dat, path: dats/NINTENDO_N64DD/Nintendo 64DD - Firmware (TOSEC-v2012-02-27_CM).dat, platform_id: NINTENDO_N64DD
Aug 09 00:08:00.746 INFO NINTENDO_N64DD: dats/NINTENDO_N64DD/Nintendo - Nintendo 64DD (20200620-071933).dat, path: dats/NINTENDO_N64DD/Nintendo - Nintendo 64DD (20200620-071933).dat, platform_id: NINTENDO_N64DD
Aug 09 00:08:00.747 INFO NINTENDO_N64DD: dats/NINTENDO_N64DD/Nintendo 64DD - Applications (TOSEC-v2012-02-27_CM).dat, path: dats/NINTENDO_N64DD/Nintendo 64DD - Applications (TOSEC-v2012-02-27_CM).dat, platform_id: NINTENDO_N64DD
Aug 09 00:08:00.747 INFO NINTENDO_N64DD: dats/NINTENDO_N64DD/Nintendo 64DD - Games (TOSEC-v2011-08-13_CM).dat, path: dats/NINTENDO_N64DD/Nintendo 64DD - Games (TOSEC-v2011-08-13_CM).dat, platform_id: NINTENDO_N64DD
Aug 09 00:08:00.748 INFO NEC_TGCD: dats/NEC_TGCD/NEC PC-Engine CD & TurboGrafx-16 CD - Homebrew - Games (TOSEC-v2012-07-22_CM).dat, path: dats/NEC_TGCD/NEC PC-Engine CD & TurboGrafx-16 CD - Homebrew - Games (TOSEC-v2012-07-22_CM).dat, platform_id: NEC_TGCD
Aug 09 00:08:00.843 INFO NEC_TGCD: dats/NEC_TGCD/NEC - PC Engine CD & TurboGrafx CD - Datfile (527) (2020-08-05 12-53-55).dat, path: dats/NEC_TGCD/NEC - PC Engine CD & TurboGrafx CD - Datfile (527) (2020-08-05 12-53-55).dat, platform_id: NEC_TGCD
Aug 09 00:08:01.002 INFO NEC_TGCD: dats/NEC_TGCD/NEC PC-Engine CD & TurboGrafx-16 CD - Compilations (TOSEC-v2019-04-18_CM).dat, path: dats/NEC_TGCD/NEC PC-Engine CD & TurboGrafx-16 CD - Compilations (TOSEC-v2019-04-18_CM).dat, platform_id: NEC_TGCD
Aug 09 00:08:01.003 INFO NEC_TGCD: dats/NEC_TGCD/NEC PC-Engine CD & TurboGrafx-16 CD - Applications (TOSEC-v2018-03-23_CM).dat, path: dats/NEC_TGCD/NEC PC-Engine CD & TurboGrafx-16 CD - Applications (TOSEC-v2018-03-23_CM).dat, platform_id: NEC_TGCD
Aug 09 00:08:01.003 INFO NEC_TGCD: dats/NEC_TGCD/NEC PC-Engine CD & TurboGrafx-16 CD - Educational (TOSEC-v2018-05-28_CM).dat, path: dats/NEC_TGCD/NEC PC-Engine CD & TurboGrafx-16 CD - Educational (TOSEC-v2018-05-28_CM).dat, platform_id: NEC_TGCD
Aug 09 00:08:01.014 INFO NINTENDO_GCN: dats/NINTENDO_GCN/Nintendo GameCube - Games (TOSEC-v2019-11-09_CM).dat, path: dats/NINTENDO_GCN/Nintendo GameCube - Games (TOSEC-v2019-11-09_CM).dat, platform_id: NINTENDO_GCN
Aug 09 00:08:01.035 INFO NINTENDO_GCN: dats/NINTENDO_GCN/Nintendo GameCube - Applications (TOSEC-v2019-11-09_CM).dat, path: dats/NINTENDO_GCN/Nintendo GameCube - Applications (TOSEC-v2019-11-09_CM).dat, platform_id: NINTENDO_GCN
Aug 09 00:08:01.035 INFO NINTENDO_GCN: dats/NINTENDO_GCN/Nintendo - GameCube - BIOS Datfile (10) (2017-09-30).dat, path: dats/NINTENDO_GCN/Nintendo - GameCube - BIOS Datfile (10) (2017-09-30).dat, platform_id: NINTENDO_GCN
Aug 09 00:08:01.053 INFO NINTENDO_GCN: dats/NINTENDO_GCN/Nintendo - GameCube - Datfile (1907) (2020-08-04 23-11-41).dat, path: dats/NINTENDO_GCN/Nintendo - GameCube - Datfile (1907) (2020-08-04 23-11-41).dat, platform_id: NINTENDO_GCN
Aug 09 00:08:01.144 INFO NINTENDO_GCN: dats/NINTENDO_GCN/Nintendo GameCube - Samplers (TOSEC-v2019-11-08_CM).dat, path: dats/NINTENDO_GCN/Nintendo GameCube - Samplers (TOSEC-v2019-11-08_CM).dat, platform_id: NINTENDO_GCN
Aug 09 00:08:01.168 INFO SEGA_CD: dats/SEGA_CD/Sega Mega-CD & Sega CD - CD - Games - [IMG] (TOSEC-v2014-07-01_CM).dat, path: dats/SEGA_CD/Sega Mega-CD & Sega CD - CD - Games - [IMG] (TOSEC-v2014-07-01_CM).dat, platform_id: SEGA_CD
Aug 09 00:08:01.192 INFO SEGA_CD: dats/SEGA_CD/Sega Mega-CD & Sega CD - CD - Applications (TOSEC-v2014-07-01_CM).dat, path: dats/SEGA_CD/Sega Mega-CD & Sega CD - CD - Applications (TOSEC-v2014-07-01_CM).dat, platform_id: SEGA_CD
Aug 09 00:08:01.192 INFO SEGA_CD: dats/SEGA_CD/Sega Mega-CD & Sega CD - CD - Educational - [ISO] (TOSEC-v2014-07-01_CM).dat, path: dats/SEGA_CD/Sega Mega-CD & Sega CD - CD - Educational - [ISO] (TOSEC-v2014-07-01_CM).dat, platform_id: SEGA_CD
Aug 09 00:08:01.196 INFO SEGA_CD: dats/SEGA_CD/Sega Mega-CD & Sega CD - CD - Samplers - [ISO] (TOSEC-v2014-07-01_CM).dat, path: dats/SEGA_CD/Sega Mega-CD & Sega CD - CD - Samplers - [ISO] (TOSEC-v2014-07-01_CM).dat, platform_id: SEGA_CD
Aug 09 00:08:01.201 INFO SEGA_CD: dats/SEGA_CD/Sega Mega-CD & Sega CD - Firmware (TOSEC-v2018-11-17_CM).dat, path: dats/SEGA_CD/Sega Mega-CD & Sega CD - Firmware (TOSEC-v2018-11-17_CM).dat, platform_id: SEGA_CD
Aug 09 00:08:01.204 INFO SEGA_CD: dats/SEGA_CD/Sega Mega-CD & Sega CD - CD - Samplers - [IMG] (TOSEC-v2012-09-08_CM).dat, path: dats/SEGA_CD/Sega Mega-CD & Sega CD - CD - Samplers - [IMG] (TOSEC-v2012-09-08_CM).dat, platform_id: SEGA_CD
